Optimizador;Error promedio MSE (50000 epochs)
descgradient;1.3194589742054987
descgradient;1.3194584181899593
descgradient;1.3194578621754602
descgradient;1.31945730616175
descgradient;1.3194567501490257
descgradient;1.3194561941371932
descgradient;1.319455638126387
descgradient;1.3194550821165598
descgradient;1.3194545261075261
descgradient;1.3194539700993073
descgradient;1.3194534140919858
descgradient;1.319452858085571
descgradient;1.3194523020800397
descgradient;1.3194517460753512
descgradient;1.3194511900714887
descgradient;1.3194506340684946
descgradient;1.3194500780665481
descgradient;1.3194495220655758
descgradient;1.3194489660654678
descgradient;1.319448410066231
descgradient;1.3194478540678602
descgradient;1.3194472980704206
descgradient;1.3194467420738267
descgradient;1.3194461860782327
descgradient;1.3194456300834654
descgradient;1.3194450740896047
descgradient;1.3194445180966774
descgradient;1.3194439621046261
descgradient;1.3194434061134492
descgradient;1.31944285012321
descgradient;1.3194422941338442
descgradient;1.3194417381454313
descgradient;1.3194411821578977
descgradient;1.3194406261713143
descgradient;1.3194400701856275
descgradient;1.319439514200832
descgradient;1.3194389582170087
descgradient;1.3194384022339456
descgradient;1.319437846251826
descgradient;1.3194372902706752
descgradient;1.319436734290456
descgradient;1.3194361783110586
descgradient;1.319435622332487
descgradient;1.3194350663546712
descgradient;1.3194345103778224
descgradient;1.3194339544018885
descgradient;1.3194333984267275
descgradient;1.3194328424525388
descgradient;1.319432286479253
descgradient;1.3194317305069525
descgradient;1.3194311745355878
descgradient;1.3194306185652993
descgradient;1.3194300625957547
descgradient;1.319429506627082
descgradient;1.3194289506593595
descgradient;1.319428394692476
descgradient;1.319427838726521
descgradient;1.3194272827614333
descgradient;1.319426726797206
descgradient;1.3194261708337813
descgradient;1.3194256148712045
descgradient;1.3194250589096796
descgradient;1.319424502948988
descgradient;1.3194239469892448
descgradient;1.3194233910303916
descgradient;1.3194228350724972
descgradient;1.3194222791154007
descgradient;1.3194217231591152
descgradient;1.3194211672038871
descgradient;1.3194206112495788
descgradient;1.3194200552961475
descgradient;1.3194194993435506
descgradient;1.3194189433919068
descgradient;1.319418387441177
descgradient;1.3194178314914262
descgradient;1.3194172755425695
descgradient;1.319416719594461
descgradient;1.3194161636473114
descgradient;1.3194156077010972
descgradient;1.3194150517557446
descgradient;1.3194144958113632
descgradient;1.319413939867826
descgradient;1.3194133839251567
descgradient;1.3194128279834214
descgradient;1.3194122720423807
descgradient;1.3194117161023953
descgradient;1.3194111601634082
descgradient;1.3194106042252742
descgradient;1.3194100482881037
descgradient;1.3194094923517266
descgradient;1.3194089364161457
descgradient;1.3194083804814827
descgradient;1.3194078245478953
descgradient;1.3194072686152851
descgradient;1.319406712683452
descgradient;1.3194061567524225
descgradient;1.3194056008223045
descgradient;1.3194050448931351
descgradient;1.3194044889647443
descgradient;1.319403933037351
descgradient;1.3194033771109093
descgradient;1.3194028211853275
descgradient;1.3194022652606174
descgradient;1.3194017093367754
descgradient;1.3194011534138568
descgradient;1.3194005974917975
descgradient;1.319400041570677
descgradient;1.3193994856505435
descgradient;1.3193989297313524
descgradient;1.319398373812943
descgradient;1.3193978178954522
descgradient;1.319397261978966
descgradient;1.319396706063192
descgradient;1.3193961501483853
descgradient;1.3193955942345952
descgradient;1.3193950383215707
descgradient;1.319394482409425
descgradient;1.319393926498224
descgradient;1.3193933705879335
descgradient;1.3193928146785479
descgradient;1.3193922587700075
descgradient;1.3193917028623006
descgradient;1.3193911469555903
descgradient;1.3193905910496129
descgradient;1.3193900351445988
descgradient;1.3193894792404863
descgradient;1.3193889233372322
descgradient;1.319388367434964
descgradient;1.3193878115338762
descgradient;1.3193872556334736
descgradient;1.3193866997339294
descgradient;1.3193861438353214
descgradient;1.319385587937514
descgradient;1.3193850320406095
descgradient;1.3193844761446598
descgradient;1.3193839202496287
descgradient;1.3193833643554795
descgradient;1.3193828084622503
descgradient;1.3193822525700147
descgradient;1.3193816966783316
descgradient;1.319381140787693
descgradient;1.3193805848980458
descgradient;1.3193800290090745
descgradient;1.319379473121124
descgradient;1.319378917234146
descgradient;1.3193783613479837
descgradient;1.3193778054626124
descgradient;1.3193772495782072
descgradient;1.3193766936945939
descgradient;1.319376137811961
descgradient;1.3193755819302309
descgradient;1.319375026049439
descgradient;1.3193744701695673
descgradient;1.3193739142906253
descgradient;1.3193733584125888
descgradient;1.3193728025353988
descgradient;1.3193722466591193
descgradient;1.3193716907836022
descgradient;1.3193711349091632
descgradient;1.3193705790357992
descgradient;1.3193700231632528
descgradient;1.319369467291544
descgradient;1.3193689114208023
descgradient;1.3193683555508686
descgradient;1.3193677996818625
descgradient;1.3193672438137252
descgradient;1.319366687946596
descgradient;1.3193661320803027
descgradient;1.3193655762149448
descgradient;1.3193650203503493
descgradient;1.319364464486643
descgradient;1.319363908623811
descgradient;1.319363352761857
descgradient;1.3193627969008446
descgradient;1.3193622410406285
descgradient;1.319361685181403
descgradient;1.3193611293232024
descgradient;1.3193605734658862
descgradient;1.3193600176093754
descgradient;1.3193594617538507
descgradient;1.3193589058992474
descgradient;1.3193583500453985
descgradient;1.3193577941923722
descgradient;1.319357238340345
descgradient;1.3193566824893206
descgradient;1.3193561266391536
descgradient;1.3193555707898412
descgradient;1.3193550149414275
descgradient;1.3193544590938158
descgradient;1.3193539032470842
descgradient;1.319353347401353
descgradient;1.3193527915566952
descgradient;1.3193522357128336
descgradient;1.3193516798695712
descgradient;1.3193511240274471
descgradient;1.3193505681863311
descgradient;1.3193500123460506
descgradient;1.319349456506656
descgradient;1.3193489006682109
descgradient;1.3193483448306096
descgradient;1.319347788993891
descgradient;1.3193472331580647
descgradient;1.3193466773231124
descgradient;1.3193461214889903
descgradient;1.3193455656558812
descgradient;1.3193450098236978
descgradient;1.3193444539923616
descgradient;1.3193438981619272
descgradient;1.3193433423323908
descgradient;1.3193427865037746
descgradient;1.3193422306758988
descgradient;1.3193416748490314
descgradient;1.319341119023073
descgradient;1.3193405631979984
descgradient;1.3193400073738344
descgradient;1.3193394515506645
descgradient;1.3193388957283536
descgradient;1.319338339906818
descgradient;1.3193377840861318
descgradient;1.3193372282664295
descgradient;1.3193366724477467
descgradient;1.3193361166298538
descgradient;1.31933556081287
descgradient;1.3193350049969008
descgradient;1.3193344491816856
descgradient;1.3193338933673222
descgradient;1.319333337553896
descgradient;1.3193327817412288
descgradient;1.3193322259295945
descgradient;1.3193316701188285
descgradient;1.319331114308776
descgradient;1.3193305584998214
descgradient;1.3193300026917212
descgradient;1.3193294468844388
descgradient;1.3193288910781458
descgradient;1.3193283352728562
descgradient;1.3193277794683398
descgradient;1.3193272236647697
descgradient;1.319326667862142
descgradient;1.3193261120604471
descgradient;1.3193255562598003
descgradient;1.3193250004598516
descgradient;1.319324444660659
descgradient;1.3193238888622814
descgradient;1.3193233330649976
descgradient;1.3193227772687712
descgradient;1.3193222214733678
descgradient;1.319321665678821
descgradient;1.3193211098851032
descgradient;1.3193205540923199
descgradient;1.3193199983004493
descgradient;1.319319442509384
descgradient;1.3193188867192995
descgradient;1.3193183309302887
descgradient;1.319317775142074
descgradient;1.319317219354687
descgradient;1.3193166635681282
descgradient;1.3193161077825195
descgradient;1.319315551997875
descgradient;1.3193149962140578
descgradient;1.3193144404311976
descgradient;1.319313884649225
descgradient;1.3193133288682073
descgradient;1.3193127730880356
descgradient;1.3193122173087368
descgradient;1.3193116615302716
descgradient;1.3193111057527935
descgradient;1.3193105499760724
descgradient;1.3193099942002025
descgradient;1.3193094384253248
descgradient;1.3193088826514467
descgradient;1.319308326878551
descgradient;1.319307771106493
descgradient;1.3193072153353487
descgradient;1.3193066595649456
descgradient;1.319306103795543
descgradient;1.3193055480270477
descgradient;1.3193049922594953
descgradient;1.3193044364926811
descgradient;1.3193038807268331
descgradient;1.3193033249619228
descgradient;1.319302769197753
descgradient;1.3193022134344785
descgradient;1.3193016576721606
descgradient;1.3193011019107796
descgradient;1.319300546150284
descgradient;1.3192999903907185
descgradient;1.3192994346318403
descgradient;1.3192988788739364
descgradient;1.3192983231170687
descgradient;1.3192977673611788
descgradient;1.319297211606044
descgradient;1.3192966558518802
descgradient;1.3192961000983743
descgradient;1.3192955443458747
descgradient;1.3192949885943939
descgradient;1.3192944328437683
descgradient;1.3192938770940175
descgradient;1.3192933213452878
descgradient;1.3192927655974374
descgradient;1.3192922098504367
descgradient;1.319291654104315
descgradient;1.3192910983591122
descgradient;1.319290542614754
descgradient;1.3192899868712602
descgradient;1.3192894311287062
descgradient;1.3192888753870022
descgradient;1.3192883196461886
descgradient;1.3192877639064362
descgradient;1.319287208167579
descgradient;1.3192866524294538
descgradient;1.3192860966921156
descgradient;1.319285540955578
descgradient;1.3192849852201052
descgradient;1.319284429485418
descgradient;1.3192838737518662
descgradient;1.3192833180191987
descgradient;1.3192827622873078
descgradient;1.3192822065563863
descgradient;1.3192816508261618
descgradient;1.3192810950970695
descgradient;1.3192805393689646
descgradient;1.3192799836418376
descgradient;1.3192794279153892
descgradient;1.3192788721897017
descgradient;1.3192783164650947
descgradient;1.3192777607414103
descgradient;1.3192772050185053
descgradient;1.3192766492965085
descgradient;1.319276093575536
descgradient;1.319275537855518
descgradient;1.3192749821363585
descgradient;1.3192744264181966
descgradient;1.319273870700804
descgradient;1.3192733149841878
descgradient;1.3192727592684732
descgradient;1.3192722035537676
descgradient;1.3192716478399877
descgradient;1.3192710921271213
descgradient;1.3192705364151454
descgradient;1.3192699807038029
descgradient;1.3192694249935089
descgradient;1.3192688692841756
descgradient;1.3192683135757362
descgradient;1.3192677578681775
descgradient;1.3192672021615461
descgradient;1.3192666464558789
descgradient;1.3192660907510543
descgradient;1.3192655350470834
descgradient;1.3192649793438722
descgradient;1.3192644236416649
descgradient;1.3192638679404298
descgradient;1.319263312240128
descgradient;1.3192627565407191
descgradient;1.3192622008420354
descgradient;1.3192616451443875
descgradient;1.319261089447509
descgradient;1.3192605337515775
descgradient;1.319259978056647
descgradient;1.319259422362534
descgradient;1.3192588666693237
descgradient;1.3192583109770868
descgradient;1.3192577552858056
descgradient;1.3192571995953988
descgradient;1.319256643905788
descgradient;1.3192560882171107
descgradient;1.319255532529492
descgradient;1.3192549768426973
descgradient;1.3192544211567145
descgradient;1.319253865471596
descgradient;1.3192533097873929
descgradient;1.3192527541041097
descgradient;1.3192521984215815
descgradient;1.3192516427400125
descgradient;1.3192510870594003
descgradient;1.3192505313796397
descgradient;1.3192499757007596
descgradient;1.3192494200229208
descgradient;1.319248864345964
descgradient;1.3192483086696956
descgradient;1.3192477529943925
descgradient;1.3192471973199216
descgradient;1.3192466416464206
descgradient;1.3192460859738797
descgradient;1.3192455303020867
descgradient;1.31924497463118
descgradient;1.3192444189613484
descgradient;1.3192438632923833
descgradient;1.3192433076241836
descgradient;1.319242751957018
descgradient;1.3192421962907512
descgradient;1.3192416406251377
descgradient;1.3192410849605452
descgradient;1.319240529296817
descgradient;1.3192399736340383
descgradient;1.3192394179721736
descgradient;1.3192388623113096
descgradient;1.319238306651353
descgradient;1.3192377509922544
descgradient;1.3192371953339523
descgradient;1.319236639676644
descgradient;1.3192360840203285
descgradient;1.3192355283647879
descgradient;1.3192349727100279
descgradient;1.3192344170563457
descgradient;1.3192338614036472
descgradient;1.3192333057517316
descgradient;1.3192327501006857
